userId,movieId,rating,timestamp
57,32,4.0,965798685
57,50,5.0,965796686
57,110,4.0,965799491
57,260,5.0,965798203
57,296,3.0,972172502
57,356,4.0,965795650
57,364,4.0,965796140
57,367,3.0,965797050
57,377,2.0,969754312
57,380,4.0,965797484
57,457,5.0,965796698
57,480,5.0,965798332
57,500,3.0,965797433
57,551,4.0,969753400
57,588,4.0,965796062
57,589,4.0,965798703
57,592,4.0,969753766
57,593,5.0,965796656
57,608,4.0,965796686
57,648,4.0,965795589
57,780,3.0,965799571
57,858,5.0,965795615
57,924,5.0,965796656
57,1036,4.0,969754215
57,1136,5.0,965796238
57,1196,4.0,965798130
57,1197,5.0,965796373
57,1198,5.0,965798130
57,1210,4.0,965798130
57,1240,4.0,965796733
57,1265,5.0,965796352
57,1270,4.0,965798685
57,1291,4.0,965798248
57,1517,4.0,969753562
57,1527,4.0,965798806
57,1580,4.0,965797070
57,1682,4.0,972172686
57,1704,3.0,972172431
57,1721,2.0,965799094
57,1968,4.0,965798002
57,2028,5.0,965799491
57,2115,3.0,965798155
57,2174,3.0,969753562
57,2291,4.0,972173640
57,2355,4.0,965796062
57,2571,5.0,965796810
57,2617,3.0,969753871
57,2628,3.0,965798332
57,2683,3.0,965797192
57,2706,4.0,972174751
57,2716,5.0,965798031
57,2762,5.0,965796686
57,2797,3.0,969753274
57,2858,5.0,965796238
57,2918,5.0,965798031
57,2987,3.0,965796062
57,2997,4.0,965796886
57,3578,4.0,969754290
64,1,4.0,1161520134
64,32,4.0,1161520763
64,47,4.5,1161520185
64,50,3.0,1161528982
64,110,4.0,1161520230
64,223,3.0,1161521597
64,260,3.5,1161520007
64,293,4.0,1161521544
64,296,4.5,1161520143
64,318,5.0,1161520540
64,344,3.5,1161520033
64,356,4.0,1161520004
64,364,4.0,1161520878
64,367,3.5,1161520598
64,377,3.0,1161520155
64,480,4.0,1161520140
64,500,3.5,1161520572
64,588,4.0,1161520247
64,589,4.0,1161520454
64,593,5.0,1161520116
64,608,4.0,1161520658
64,780,3.0,1161520462
64,858,5.0,1161520037
64,924,1.0,1161521031
64,1036,3.0,1161520494
64,1089,4.0,1161520988
64,1097,4.5,1161520129
64,1136,4.0,1161520638
64,1196,3.5,1161520897
64,1197,4.5,1161520498
64,1210,3.5,1161520048
64,1214,4.0,1161520595
64,1240,3.5,1161520175
64,1265,4.0,1161520350
64,1517,4.0,1161520656
64,1527,3.5,1161520360
64,1580,3.5,1161520051
64,1682,4.0,1161520745
64,1704,4.5,1161520428
64,1732,5.0,1161521585
64,1968,3.5,1161520955
64,2028,4.0,1161520159
64,2115,3.0,1161521395
64,2174,3.5,1161520624
64,2291,4.0,1161521153
64,2355,4.0,1161520576
64,2571,4.0,1161519966
64,2617,3.5,1161521136
64,2683,4.0,1161520354
64,2706,2.5,1161520644
64,2762,4.5,1161520995
64,2797,4.0,1161520603
64,2858,2.5,1161520054
64,2918,3.5,1161520698
64,2959,4.5,1161520542
64,2987,4.0,1161520641
64,2997,4.0,1161520151
64,3793,3.5,1161520586
64,3994,4.0,1161520726
64,4226,4.5,1161520122
64,4306,3.5,1161520021
64,4886,4.0,1161520043
64,4896,3.5,1161520592
64,4993,4.5,1161519956
64,5418,3.5,1161520694
64,5445,4.0,1161519691
64,5816,3.5,1161520344
64,5952,4.5,1161519958
64,6365,3.0,1161520443
64,6373,3.5,1161521692
64,6377,5.0,1161520313
64,6539,4.0,1161520011
64,6874,4.0,1161520239
64,7153,4.5,1161519718
64,7361,4.5,1161519997
64,7438,4.0,1161520059
64,8961,3.5,1161520721
64,32587,4.5,1161521307
64,33794,4.0,1161520706
68,1,2.5,1158531426
68,2,2.5,1158532776
68,47,4.0,1158531489
68,50,3.0,1158531764
68,110,2.5,1158531496
68,223,1.0,1158531005
68,260,5.0,1158531191
68,293,4.0,1158532453
68,296,2.0,1180916156
68,318,3.0,1158531293
68,344,2.5,1158531367
68,356,3.5,1158531181
68,364,4.5,1158531894
68,367,3.0,1158531592
68,377,5.0,1158531516
68,380,3.5,1158531354
68,457,4.5,1158531542
68,480,3.5,1158531200
68,500,3.0,1158531950
68,551,2.0,1158532937
68,588,3.5,1158531766
68,589,3.5,1158531164
68,592,4.0,1158531159
68,593,3.5,1158531247
68,608,2.5,1158531452
68,648,4.0,1158531681
68,780,4.0,1158531402
68,858,4.0,1268848984
68,924,1.5,1158532482
68,1036,3.0,1158531885
68,1089,3.5,1158532755
68,1097,1.5,1158531418
68,1136,3.5,1158532161
68,1196,5.0,1158531361
68,1197,5.0,1158531521
68,1198,5.0,1158531882
68,1210,5.0,1158531261
68,1214,2.0,1158531713
68,1240,4.0,1158531602
68,1265,2.5,1158531759
68,1270,3.0,1271544201
68,1291,5.0,1158531732
68,1517,4.0,1158531790
68,1527,3.0,1158531651
68,1580,4.0,1158531346
68,1682,4.5,1158531979
68,1704,4.5,1158531769
68,1721,3.0,1158531226
68,1732,0.5,1158532491
68,1968,3.0,1158531622
68,2012,1.0,1158531786
68,2028,4.0,1158531283
68,2115,4.0,1271544860
68,2174,2.5,1158531910
68,2291,3.0,1158531948
68,2355,3.0,1158531701
68,2571,4.5,1158531187
68,2617,4.0,1158532098
68,2628,3.0,1158531291
68,2683,3.5,1158531052
68,2706,4.0,1268849086
68,2716,2.0,1158531017
68,2762,2.5,1158531219
68,2797,3.0,1180915903
68,2858,5.0,1158531519
68,2918,4.0,1158531989
68,2959,2.5,1158531333
68,2987,2.5,1158531994
68,2997,4.5,1158530999
68,3578,4.0,1158531236
68,3793,4.5,1158531375
68,3994,3.5,1180915874
68,4226,4.0,1158531458
68,4306,5.0,1158531222
68,4886,4.5,1158531462
68,4896,5.0,1158531717
68,4963,3.5,1158531698
68,4993,4.5,1158531063
68,4995,3.5,1158531267
68,5349,4.5,1158531619
68,5378,3.0,1158531696
68,5418,4.5,1158531568
68,5445,3.0,1158531331
68,5816,5.0,1158531666
68,5952,4.0,1158531245
68,5989,3.5,1158531389
68,6365,4.0,1158531306
68,6373,3.5,1158532493
68,6377,4.5,1271544881
68,6539,5.0,1158531197
68,6874,3.0,1158531535
68,7153,4.5,1158531337
68,7361,4.5,1158531395
68,7438,3.0,1158531214
68,8961,3.5,1158531177
68,32587,5.0,1158531868
68,33493,3.0,1158531156
68,33794,2.5,1158531231
68,44191,3.0,1158531296
89,1,3.0,1520408314
89,356,0.5,1520408275
89,588,1.0,1520408342
89,1136,2.5,1520408267
89,1197,2.0,1520408268
89,1265,1.0,1520408349
89,1270,1.0,1520408312
89,1517,2.5,1520408496
89,1580,1.5,1520408311
89,1682,0.5,1520408338
89,1732,2.5,1520408372
89,2355,3.5,1520408550
89,2683,2.5,1520408493
89,2706,4.0,1520408413
89,2716,1.5,1520408304
89,2918,1.5,1520408305
89,2987,1.5,1520408350
89,2997,3.0,1520408296
89,4306,3.0,1520408313
89,4886,4.5,1520408523
91,1,4.0,1112713037
91,2,3.0,1112713392
91,32,4.0,1112711273
91,47,4.5,1112712832
91,50,4.5,1112712816
91,110,4.0,1112712339
91,223,3.0,1112711488
91,260,4.5,1112712846
91,293,4.0,1112711284
91,296,4.5,1112711264
91,318,2.0,1112712135
91,344,3.0,1112713227
91,356,3.0,1112711237
91,364,3.5,1112711195
91,367,3.5,1112713273
91,377,3.0,1112713224
91,380,3.5,1112713208
91,457,4.0,1112713197
91,480,4.5,1112713195
91,500,2.5,1112711245
91,551,5.0,1112711242
91,588,3.5,1112711205
91,589,4.0,1112711446
91,592,5.0,1112713199
91,593,4.5,1112712144
91,608,3.5,1112713222
91,648,4.0,1112713238
91,780,3.5,1112713211
91,858,5.0,1112711140
91,924,3.5,1112711183
91,1036,4.0,1112713347
91,1089,4.0,1112711148
91,1097,3.0,1112713281
91,1136,5.0,1112711175
91,1196,4.5,1112711436
91,1197,5.0,1112712901
91,1198,5.0,1112712826
91,1210,4.0,1112711157
91,1214,5.0,1112713343
91,1240,4.5,1112711461
91,1265,4.0,1112713330
91,1270,3.5,1112713112
91,1291,4.0,1112712858
91,1517,3.5,1112713476
91,1527,4.0,1112712045
91,1580,3.5,1112711168
91,1682,4.0,1112713540
91,1704,3.0,1112713388
91,1968,3.0,1112713409
91,2012,2.0,1112710901
91,2028,4.5,1112713067
91,2115,3.5,1112712160
91,2174,4.0,1112711866
91,2291,4.0,1112711687
91,2355,3.5,1112713442
91,2571,5.0,1112712839
91,2617,3.0,1112713655
91,2628,4.0,1112713335
91,2683,3.5,1112713396
91,2706,2.0,1112711096
91,2716,4.5,1112711100
91,2762,4.0,1112712914
91,2797,3.0,1112711087
91,2918,3.5,1112712932
91,2959,4.5,1112711473
91,2987,4.0,1112713428
91,2997,3.5,1112711084
91,3578,3.5,1112713384
91,3793,4.0,1112713489
91,3994,2.0,1112716622
91,4226,4.5,1112712170
91,4306,5.0,1112713468
91,4886,4.0,1112712128
91,4896,4.0,1112717839
91,4963,3.5,1112712364
91,4993,4.5,1112711439
91,5349,5.0,1112712351
91,5378,4.0,1112712379
91,5418,4.0,1112716504
91,5445,3.5,1112712361
91,5952,4.0,1112713695
91,5989,2.5,1112713128
91,6365,3.0,1112716620
91,6539,5.0,1112712353
91,6874,4.0,1112711490
91,7153,4.5,1112711441
91,7438,4.0,1112711466
91,8961,4.5,1112712003
105,32,3.5,1446571805
105,47,5.0,1446571714
105,50,5.0,1446571713
105,110,3.5,1446571835
105,260,4.0,1446572093
105,293,5.0,1446571797
105,296,5.0,1446571768
105,318,5.0,1446571534
105,356,3.5,1446572081
105,589,4.0,1446571832
105,593,4.5,1446571795
105,608,4.0,1446571800
105,858,5.0,1447574026
105,924,4.0,1448214035
105,1089,5.0,1447586269
105,1198,4.0,1448196223
105,1214,4.0,1448195676
105,1265,4.0,1447579905
105,1704,4.0,1448196395
105,2028,5.0,1448213999
105,2571,4.0,1446571567
105,2762,4.5,1448196106
105,2858,5.0,1446749499
105,2959,5.0,1446571567
105,3578,4.0,1446573294
105,3793,3.5,1446573299
105,4226,3.5,1446573297
105,4306,4.0,1446573295
105,4886,3.5,1446573310
105,4896,3.5,1446573345
105,4963,4.0,1446573318
105,4993,4.0,1446573293
105,4995,4.0,1446573323
105,5349,3.5,1446573322
105,5378,4.0,1446573660
105,5418,3.5,1446571985
105,5445,3.5,1446749722
105,5816,3.5,1446573675
105,5952,4.0,1446571726
105,5989,4.5,1446571824
105,6365,4.5,1446573345
105,6373,4.0,1446573407
105,6377,3.5,1446573311
105,6539,4.0,1446573300
105,6874,4.0,1446571806
105,7153,4.5,1446571717
105,7361,5.0,1446571724
105,7438,4.0,1446571808
105,8961,3.5,1446573326
105,32587,4.5,1446571733
105,33493,4.0,1446573703
105,33794,4.0,1446572099
105,44191,4.0,1446571719
111,318,4.5,1518640631
111,356,5.0,1516140793
111,364,3.5,1518661552
111,480,2.5,1516140723
111,500,4.0,1516156095
111,551,4.0,1518661412
111,588,4.5,1516156189
111,593,0.5,1516140707
111,1036,2.0,1516140654
111,1197,3.5,1516155000
111,1517,4.0,1518902690
111,1580,3.0,1516140709
111,1682,4.0,1516156052
111,1704,4.0,1518661708
111,1721,4.0,1518902680
111,2174,4.5,1517441184
111,2355,4.0,1516156241
111,2571,0.5,1516140656
111,2617,3.5,1516140777
111,2683,3.0,1516156295
111,2858,4.0,1518902665
111,2918,3.5,1517441254
111,2959,5.0,1516140759
111,2987,3.5,1517441437
111,4226,3.5,1516153842
111,4306,3.0,1516140840
111,4886,3.0,1516140848
111,4896,4.0,1516140868
111,4963,4.5,1516140855
111,4995,4.0,1516140854
111,5418,0.5,1516140860
111,5445,2.0,1516140766
111,5816,4.0,1516143170
111,5989,4.0,1516140866
111,6365,1.0,1519415307
111,6373,3.0,1516140954
111,6377,4.0,1516140849
111,6539,3.0,1516140846
111,6874,3.5,1516140851
111,7361,3.5,1516140853
111,7438,3.0,1516140862
111,8961,1.0,1516140859
111,33794,2.0,1516140679
140,1,3.0,942924980
140,2,3.5,1085569813
140,47,4.0,942842215
140,50,3.0,942840991
140,110,4.0,942903980
140,260,4.0,942842304
140,293,5.0,942843185
140,296,4.0,942843185
140,318,4.0,942840891
140,356,4.0,949666898
140,364,4.0,949666898
140,377,4.0,967048935
140,380,4.0,1085569631
140,457,4.0,942841471
140,480,4.0,949667008
140,500,4.0,1030559180
140,588,3.0,942841791
140,593,4.0,949666792
140,608,5.0,942842394
140,648,4.0,949667466
140,780,4.0,1008776130
140,858,5.0,942842394
140,924,4.0,1021898943
140,1036,4.0,942841715
140,1089,3.0,949666815
140,1097,4.0,942841866
140,1196,3.0,942842265
140,1198,4.0,942841170
140,1210,3.5,1117729537
140,1214,4.0,1080845712
140,1240,3.0,942841243
140,1265,3.0,949666815
140,1270,3.0,942841859
140,1291,3.0,942841859
140,1580,3.0,1024051464
140,1682,4.0,942841471
140,1704,4.0,1055092969
140,1721,4.0,942841219
140,2028,5.0,942841170
140,2571,4.0,967048185
140,2617,2.0,944488906
140,2628,4.0,942844235
140,2683,0.5,1075154511
140,2716,4.0,1085569775
140,2797,4.0,1032258861
140,2858,4.0,1055092164
140,3578,4.0,973265043
140,4226,3.0,1020883962
140,4306,3.0,1010775654
140,4886,4.0,1039547738
140,4896,3.0,1030559001
140,4963,3.0,1030558935
140,4993,3.0,1030558904
140,4995,5.0,1012506009
140,5349,3.5,1115290565
140,5378,4.0,1038224094
140,5418,4.0,1024682814
140,5445,3.0,1055092997
140,5952,4.0,1079472379
140,5989,4.0,1055896017
140,6373,3.5,1087314697
140,6377,4.0,1079472354
140,6539,3.5,1079472360
140,6874,2.0,1115290612
140,7153,5.0,1075154234
140,8961,4.5,1115290248
140,33493,4.0,1117729179
177,1,5.0,1435533535
177,2,3.5,1435534109
177,47,4.5,1435533571
177,50,4.0,1435523529
177,223,2.5,1435533774
177,260,2.5,1435524019
177,296,5.0,1435530409
177,318,5.0,1435523517
177,344,4.0,1435533575
177,356,5.0,1435523542
177,364,4.0,1435533586
177,367,3.0,1435890503
177,377,3.0,1435533573
177,380,3.0,1435533559
177,480,3.5,1435533530
177,500,5.0,1435890500
177,551,4.0,1435534171
177,588,4.0,1435533563
177,592,3.0,1435533554
177,593,5.0,1435533526
177,608,4.0,1435533565
177,648,4.0,1435533580
177,780,3.5,1435533546
177,858,5.0,1435533567
177,924,1.5,1435890584
177,1036,4.0,1435533617
177,1089,4.0,1435533711
177,1097,3.0,1435890498
177,1136,4.5,1435890536
177,1196,3.0,1435523533
177,1197,5.0,1435720615
177,1198,3.5,1435523538
177,1210,3.0,1435533540
177,1214,2.5,1435533611
177,1265,4.0,1435533604
177,1270,5.0,1435533569
177,1291,3.0,1435533606
177,1517,3.0,1435533789
177,1527,2.5,1435533706
177,1580,3.5,1435890494
177,1682,3.5,1435533734
177,1704,5.0,1435533692
177,1721,5.0,1435890496
177,1732,3.0,1435890632
177,1968,3.5,1435534080
177,2012,3.0,1435534162
177,2115,3.0,1435977875
177,2174,4.0,1435534166
177,2291,2.0,1435534136
177,2355,3.0,1435890634
177,2571,3.0,1435523707
177,2617,3.5,1435534233
177,2628,2.0,1435533608
177,2683,1.0,1435890576
177,2706,2.5,1435533762
177,2716,4.0,1435533681
177,2797,5.0,1435534181
177,2858,4.0,1435523796
177,2918,4.0,1435533788
177,2959,4.0,1435523771
177,2987,4.5,1435534123
177,2997,3.0,1435977840
177,3793,4.5,1435524208
177,4306,4.0,1435524183
177,4886,5.0,1435524210
177,4896,5.0,1435524313
177,4963,4.0,1435524217
177,4993,2.0,1435523692
177,4995,4.0,1435524227
177,5349,3.5,1435524223
177,5378,2.5,1435524334
177,5418,3.5,1435524233
177,5445,5.0,1435524214
177,5816,5.0,1435525963
177,5952,2.0,1435523704
177,5989,4.5,1435524309
177,6365,2.5,1435524324
177,6373,3.0,1435526050
177,6377,4.0,1435523573
177,6539,5.0,1435523568
177,6874,3.5,1435523582
177,7153,2.0,1435523564
177,7361,4.0,1435523578
177,7438,3.0,1435523590
177,8961,4.0,1435523585
177,33493,3.0,1435524379
177,33794,4.0,1435523588
177,44191,5.0,1435524364
182,1,4.0,1063289621
182,32,4.0,1054779785
182,47,4.0,1054781315
182,50,4.5,1054781309
182,110,3.5,1054780923
182,223,4.5,1054784091
182,260,3.5,1120879576
182,293,4.5,1054780295
182,296,5.0,1054781290
182,318,4.5,1055157293
182,356,5.0,1054782675
182,377,2.5,1054780896
182,380,3.0,1055155099
182,457,3.5,1054783792
182,480,3.5,1120879567
182,589,2.0,1066331268
182,592,3.5,1054781098
182,593,4.5,1054783612
182,608,5.0,1054780385
182,648,4.0,1054782276
182,780,1.5,1054780010
182,858,4.5,1054781812
182,924,5.0,1054779890
182,1036,4.0,1055158318
182,1089,5.0,1054781289
182,1097,2.0,1054779923
182,1136,4.0,1054784002
182,1196,3.0,1054779803
182,1197,3.5,1054781212
182,1198,3.5,1054781077
182,1210,2.5,1054779829
182,1214,4.5,1066151134
182,1240,2.0,1066331265
182,1265,4.5,1054783243
182,1270,3.0,1077804659
182,1291,3.5,1054783760
182,1517,2.0,1054779587
182,1527,4.5,1054779948
182,1580,2.5,1054779951
182,1682,3.0,1054779656
182,1704,4.0,1055157251
182,1732,4.5,1054780737
182,1968,5.0,1126561591
182,2012,3.0,1054779663
182,2028,3.0,1054780925
182,2115,4.0,1054783847
182,2174,3.5,1054784239
182,2291,2.5,1054779600
182,2355,3.5,1054781595
182,2571,5.0,1054779786
182,2617,2.0,1055153292
182,2628,1.5,1054780075
182,2683,4.0,1055155129
182,2706,2.0,1055154881
182,2762,4.0,1126561639
182,2858,5.0,1054780327
182,2918,4.5,1054784015
182,2959,5.0,1054780289
182,2997,5.0,1054781156
182,3578,3.5,1054782084
182,3793,2.5,1054779940
182,3994,1.5,1066639687
182,4226,4.5,1054780286
182,4306,4.0,1054780155
182,4886,4.5,1054781119
182,4896,4.0,1054782973
182,4963,4.0,1054780933
182,4993,3.0,1054780153
182,4995,4.0,1055157215
182,5349,3.0,1055151103
182,5378,3.0,1054781747
182,5418,2.0,1055153109
182,5445,3.0,1054779798
182,5816,3.5,1054781084
182,5952,3.0,1054780151
182,6365,2.0,1054779781
182,6373,2.0,1063274522
182,6539,2.5,1063274328
182,6874,4.0,1067829786
182,7153,1.0,1073397287
182,7361,4.5,1090326671
182,7438,4.5,1085148284
182,32587,4.5,1127208683
182,33493,2.0,1120879669
182,33794,3.5,1120879664
182,44191,4.0,1146534346
217,1,4.0,955942540
217,2,2.0,955942327
217,47,2.0,955942953
217,50,3.0,955942801
217,110,2.0,955935806
217,223,4.0,955943943
217,260,5.0,955941874
217,296,2.0,955942837
217,344,3.0,955944531
217,356,2.0,955943574
217,367,3.0,955942978
217,380,2.0,955936050
217,457,4.0,955935806
217,480,4.0,955941990
217,500,3.0,955944348
217,551,3.0,955934988
217,589,3.0,955935174
217,592,2.0,955936019
217,608,5.0,955942801
217,648,5.0,955940584
217,780,3.0,955940584
217,858,2.0,956194704
217,1036,4.0,955935853
217,1089,3.0,955942896
217,1136,2.0,955943400
217,1196,5.0,955935806
217,1198,5.0,955935759
217,1210,5.0,955935905
217,1214,3.0,956194704
217,1240,2.0,955935759
217,1265,3.0,955943501
217,1270,3.0,955943345
217,1291,5.0,955935905
217,1527,3.0,956194846
217,1580,5.0,955940584
217,1968,4.0,955943727
217,2012,2.0,955944596
217,2028,4.0,955935759
217,2115,5.0,955940534
217,2174,4.0,955943760
217,2571,3.0,955935905
217,2617,3.0,955941233
217,2628,4.0,955940534
217,2716,4.0,955943501
217,2762,4.0,955935113
217,2918,3.0,955943400
217,2987,3.0,955942041
219,1,3.5,1194681084
219,2,2.5,1194740185
219,32,3.5,1194686177
219,47,3.5,1194686017
219,50,5.0,1194685882
219,223,4.0,1194686730
219,260,5.0,1194685947
219,293,4.0,1194685979
219,296,4.0,1198522553
219,318,5.0,1194685877
219,344,4.0,1194932232
219,364,5.0,1194931867
219,367,3.0,1194681057
219,377,3.5,1194827061
219,380,3.0,1194740097
219,457,4.5,1237239231
219,480,4.0,1194932224
219,500,2.0,1194827056
219,588,4.5,1194681069
219,589,4.5,1194686309
219,592,3.5,1199581514
219,593,4.5,1194686039
219,608,3.0,1200977881
219,648,4.5,1194681052
219,780,4.0,1198782269
219,858,4.5,1194686790
219,1036,5.0,1194686082
219,1089,4.0,1194685989
219,1097,2.5,1218210265
219,1136,3.5,1194686049
219,1196,4.5,1194685932
219,1197,3.5,1217436302
219,1198,4.5,1194685892
219,1210,4.0,1194686138
219,1240,4.0,1194686346
219,1265,3.5,1194686292
219,1270,3.5,1194827014
219,1291,4.5,1194681042
219,1517,4.0,1194931921
219,1527,5.0,1194932129
219,1580,3.0,1194740518
219,1682,3.5,1194686433
219,1704,4.0,1194686124
219,1721,0.5,1214043346
219,1968,3.0,1194931899
219,2028,4.5,1194686164
219,2115,3.0,1194932067
219,2355,3.5,1217436316
219,2571,5.0,1194686044
219,2617,3.0,1194681107
219,2628,1.0,1214043519
219,2683,4.0,1194931889
219,2706,2.0,1194931960
219,2716,4.0,1194686375
219,2762,2.0,1194686702
219,2858,5.0,1194686027
219,2918,3.0,1194686114
219,2959,4.5,1194681032
219,2987,5.0,1194931918
219,2997,4.0,1194687839
219,3578,4.5,1194932059
219,3793,3.0,1194931897
219,4226,5.0,1194685887
219,4306,4.5,1194931848
219,4886,3.5,1214043303
219,4896,2.5,1194931846
219,4963,5.0,1194686334
219,4993,3.5,1194681037
219,4995,4.0,1217436309
219,5349,3.5,1194740109
219,5378,2.0,1194681089
219,5418,4.5,1194686725
219,5445,3.5,1194740102
219,5816,2.5,1194931895
219,5952,3.5,1194681162
219,5989,3.5,1194686282
219,6365,3.0,1194681079
219,6373,3.0,1194932348
219,6377,3.5,1194686087
219,6539,4.5,1194686217
219,6874,4.5,1194686182
219,7153,3.5,1194686077
219,7361,4.5,1194686824
219,7438,4.0,1194686149
219,8961,4.0,1194685997
219,32587,4.0,1194686059
219,33493,3.5,1214043434
219,33794,4.5,1194685957
219,44191,4.5,1194681384
226,1,3.5,1095662606
226,2,3.0,1095662788
226,32,4.0,1095662618
226,47,5.0,1160003508
226,223,5.0,1095662774
226,260,4.5,1095662595
226,296,4.5,1159219398
